FID,OBJECTID,Project,PointYrID,PointID,Fire_ID,Fire_year,Year,TSB,Burned,TreeCov,ShrubCov,LiveBA,SnagBA,lat,long,burnsev,CC_BurnSev,Distance,slope,elevation,aspect,visits,WHRsize2,WHRtype2,WHRdens2,WHRtype15,Src_Year15,WHRsize15,WHRdens15,F2001star_,F2004stray,F2006bould,F2007moonl,F2008cold_,F2008cub_b,F2008rich_,F2012CHIPS,F2014bald_,F2000storr,dropped,prefire,cc_storrie,cc_bald,cc_boulder,cc_chips,cc_cold,cc_cub,cc_moonlit,cc_rich,cc_star,cc_straylo
4261,4262,MIS,TA10A.X.2010,TA10A.X,unburned,0,2010,-9999,0,70,50,20,-9999,39.622026,-120.521283,-9999,0,0,25,1928,241,2,4,SMC,4,SMC,2000,5,D,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0
4262,4263,MIS,TA10A.X.2011,TA10A.X,unburned,0,2011,-9999,0,70,50,20,-9999,39.622026,-120.521283,-9999,0,0,25,1928,241,1,4,SMC,4,SMC,2000,5,D,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0
4263,4264,MIS,TA10A.X.2012,TA10A.X,unburned,0,2012,-9999,0,70,50,20,-9999,39.622026,-120.521283,-9999,0,0,25,1928,241,1,4,SMC,4,SMC,2000,5,D,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0
4264,4265,MIS,TA10A.X.2013,TA10A.X,unburned,0,2013,-9999,0,70,50,20,-9999,39.622026,-120.521283,-9999,0,0,25,1928,241,2,4,SMC,4,SMC,2000,5,D,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0
4265,4266,MIS,TA10A.X.2014,TA10A.X,unburned,0,2014,-9999,0,70,50,20,-9999,39.622026,-120.521283,-9999,0,0,25,1928,241,1,4,SMC,4,SMC,2000,5,D,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0
4266,4267,MIS,TA10A.X.2015,TA10A.X,unburned,0,2015,-9999,0,50,38,21,-9999,39.622026,-120.521283,-9999,0,0,25,1928,241,2,4,SMC,4,SMC,2000,5,D,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0
4267,4268,MIS,TA10B.C.2010,TA10B.C,unburned,0,2010,-9999,0,23,60,10,-9999,39.624155,-120.510901,-9999,0,0,22,2062,328,2,3,RFR,2,RFR,2000,3,P,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0
4268,4269,MIS,TA10B.C.2011,TA10B.C,unburned,0,2011,-9999,0,23,60,10,-9999,39.624155,-120.510901,-9999,0,0,22,2062,328,1,3,RFR,2,RFR,2000,3,P,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0
4269,4270,MIS,TA10B.C.2012,TA10B.C,unburned,0,2012,-9999,0,23,60,10,-9999,39.624155,-120.510901,-9999,0,0,22,2062,328,2,3,RFR,2,RFR,2000,3,P,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0
4270,4271,MIS,TA10B.C.2013,TA10B.C,unburned,0,2013,-9999,0,23,60,10,-9999,39.624155,-120.510901,-9999,0,0,22,2062,328,2,3,RFR,2,RFR,2000,3,P,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0
4271,4272,MIS,TA10B.C.2014,TA10B.C,unburned,0,2014,-9999,0,23,60,10,-9999,39.624155,-120.510901,-9999,0,0,22,2062,328,1,3,RFR,2,RFR,2000,3,P,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0
4272,4273,MIS,TA10B.C.2015,TA10B.C,unburned,0,2015,-9999,0,28,53,12,-9999,39.624155,-120.510901,-9999,0,0,22,2062,328,2,3,RFR,2,RFR,2000,3,P,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0
4273,4274,MIS,TA10B.E.2010,TA10B.E,unburned,0,2010,-9999,0,64,45,17,-9999,39.624167,-120.507987,-9999,0,0,22,2067,151,2,3,RFR,2,RFR,2000,5,M,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0
4274,4275,MIS,TA10B.E.2011,TA10B.E,unburned,0,2011,-9999,0,64,45,17,-9999,39.624167,-120.507987,-9999,0,0,22,2067,151,1,3,RFR,2,RFR,2000,5,M,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0
4275,4276,MIS,TA10B.E.2012,TA10B.E,unburned,0,2012,-9999,0,64,45,17,-9999,39.624167,-120.507987,-9999,0,0,22,2067,151,2,3,RFR,2,RFR,2000,5,M,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0
4276,4277,MIS,TA10B.E.2013,TA10B.E,unburned,0,2013,-9999,0,64,45,17,-9999,39.624167,-120.507987,-9999,0,0,22,2067,151,2,3,RFR,2,RFR,2000,5,M,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0
4277,4278,MIS,TA10B.E.2014,TA10B.E,unburned,0,2014,-9999,0,64,45,17,-9999,39.624167,-120.507987,-9999,0,0,22,2067,151,1,3,RFR,2,RFR,2000,5,M,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0
4278,4279,MIS,TA10B.E.2015,TA10B.E,unburned,0,2015,-9999,0,41,25,20,-9999,39.624167,-120.507987,-9999,0,0,22,2067,151,2,3,RFR,2,RFR,2000,5,M,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0
4279,4280,MIS,TA10B.N.2010,TA10B.N,unburned,0,2010,-9999,0,36,75,9,-9999,39.626405,-120.510917,-9999,0,0,33,2083,183,2,4,SMC,4,SMC,2000,4,D,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0
4280,4281,MIS,TA10B.N.2011,TA10B.N,unburned,0,2011,-9999,0,36,75,9,-9999,39.626405,-120.510917,-9999,0,0,33,2083,183,1,4,SMC,4,SMC,2000,4,D,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0
4281,4282,MIS,TA10B.N.2012,TA10B.N,unburned,0,2012,-9999,0,36,75,9,-9999,39.626405,-120.510917,-9999,0,0,33,2083,183,2,4,SMC,4,SMC,2000,4,D,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0
4282,4283,MIS,TA10B.N.2013,TA10B.N,unburned,0,2013,-9999,0,36,75,9,-9999,39.626405,-120.510917,-9999,0,0,33,2083,183,2,4,SMC,4,SMC,2000,4,D,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0
4283,4284,MIS,TA10B.N.2014,TA10B.N,unburned,0,2014,-9999,0,36,75,9,-9999,39.626405,-120.510917,-9999,0,0,33,2083,183,1,4,SMC,4,SMC,2000,4,D,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0
4284,4285,MIS,TA10B.N.2015,TA10B.N,unburned,0,2015,-9999,0,24,70,7,-9999,39.626405,-120.510917,-9999,0,0,33,2083,183,2,4,SMC,4,SMC,2000,4,D,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0
4285,4286,MIS,TA10B.S.2010,TA10B.S,unburned,0,2010,-9999,0,50,65,17,-9999,39.621905,-120.510885,-9999,0,0,16,2111,109,2,5,WFR,4,WFR,2000,3,M,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0
4286,4287,MIS,TA10B.S.2011,TA10B.S,unburned,0,2011,-9999,0,50,65,17,-9999,39.621905,-120.510885,-9999,0,0,16,2111,109,1,5,WFR,4,WFR,2000,3,M,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0
4287,4288,MIS,TA10B.S.2012,TA10B.S,unburned,0,2012,-9999,0,50,65,17,-9999,39.621905,-120.510885,-9999,0,0,16,2111,109,2,5,WFR,4,WFR,2000,3,M,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0
4288,4289,MIS,TA10B.S.2013,TA10B.S,unburned,0,2013,-9999,0,50,65,17,-9999,39.621905,-120.510885,-9999,0,0,16,2111,109,2,5,WFR,4,WFR,2000,3,M,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0
4289,4290,MIS,TA10B.S.2014,TA10B.S,unburned,0,2014,-9999,0,50,65,17,-9999,39.621905,-120.510885,-9999,0,0,16,2111,109,1,5,WFR,4,WFR,2000,3,M,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0
4290,4291,MIS,TA10B.S.2015,TA10B.S,unburned,0,2015,-9999,0,31,60,15,-9999,39.621905,-120.510885,-9999,0,0,16,2111,109,2,5,WFR,4,WFR,2000,3,M,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0
4291,4292,MIS,TA10B.W.2010,TA10B.W,unburned,0,2010,-9999,0,60,25,25,-9999,39.624143,-120.513815,-9999,0,0,20,2026,294,2,5,RFR,4,RFR,2000,3,P,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0
4292,4293,MIS,TA10B.W.2011,TA10B.W,unburned,0,2011,-9999,0,60,25,25,-9999,39.624143,-120.513815,-9999,0,0,20,2026,294,1,5,RFR,4,RFR,2000,3,P,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0
4293,4294,MIS,TA10B.W.2012,TA10B.W,unburned,0,2012,-9999,0,60,25,25,-9999,39.624143,-120.513815,-9999,0,0,20,2026,294,2,5,RFR,4,RFR,2000,3,P,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0
4294,4295,MIS,TA10B.W.2013,TA10B.W,unburned,0,2013,-9999,0,60,25,25,-9999,39.624143,-120.513815,-9999,0,0,20,2026,294,2,5,RFR,4,RFR,2000,3,P,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0
4295,4296,MIS,TA10B.W.2014,TA10B.W,unburned,0,2014,-9999,0,60,25,25,-9999,39.624143,-120.513815,-9999,0,0,20,2026,294,1,5,RFR,4,RFR,2000,3,P,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0
4296,4297,MIS,TA10B.W.2015,TA10B.W,unburned,0,2015,-9999,0,48,17,25,-9999,39.624143,-120.513815,-9999,0,0,20,2026,294,2,5,RFR,4,RFR,2000,3,P,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0
4297,4298,MIS,TA13A.E.2010,TA13A.E,unburned,0,2010,-9999,0,58,40,23,-9999,39.650965,-120.554814,-9999,0,0,28,2127,200,1,4,RFR,4,SMC,2000,4,D,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0
4298,4299,MIS,TA13A.E.2011,TA13A.E,unburned,0,2011,-9999,0,58,40,23,-9999,39.650965,-120.554814,-9999,0,0,28,2127,200,2,4,RFR,4,SMC,2000,4,D,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0
4299,4300,MIS,TA13A.E.2012,TA13A.E,unburned,0,2012,-9999,0,58,40,23,-9999,39.650965,-120.554814,-9999,0,0,28,2127,200,2,4,RFR,4,SMC,2000,4,D,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0
4300,4301,MIS,TA13A.E.2013,TA13A.E,unburned,0,2013,-9999,0,58,40,23,-9999,39.650965,-120.554814,-9999,0,0,28,2127,200,1,4,RFR,4,SMC,2000,4,D,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0
4301,4302,MIS,TA13A.E.2014,TA13A.E,unburned,0,2014,-9999,0,58,40,23,-9999,39.650965,-120.554814,-9999,0,0,28,2127,200,1,4,RFR,4,SMC,2000,4,D,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0
4302,4303,MIS,TA13A.E.2015,TA13A.E,unburned,0,2015,-9999,0,36,25,21,-9999,39.650965,-120.554814,-9999,0,0,28,2127,200,2,4,RFR,4,SMC,2000,4,D,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0
4303,4304,MIS,TA13A.N.2010,TA13A.N,unburned,0,2010,-9999,0,80,30,24,-9999,39.653201,-120.557746,-9999,0,0,30,2147,220,1,5,RFR,4,RFR,2000,4,D,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0
4304,4305,MIS,TA13A.N.2011,TA13A.N,unburned,0,2011,-9999,0,80,30,24,-9999,39.653201,-120.557746,-9999,0,0,30,2147,220,2,5,RFR,4,RFR,2000,4,D,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0
4305,4306,MIS,TA13A.N.2012,TA13A.N,unburned,0,2012,-9999,0,80,30,24,-9999,39.653201,-120.557746,-9999,0,0,30,2147,220,2,5,RFR,4,RFR,2000,4,D,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0
4306,4307,MIS,TA13A.N.2013,TA13A.N,unburned,0,2013,-9999,0,80,30,24,-9999,39.653201,-120.557746,-9999,0,0,30,2147,220,1,5,RFR,4,RFR,2000,4,D,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0
4307,4308,MIS,TA13A.N.2014,TA13A.N,unburned,0,2014,-9999,0,80,30,24,-9999,39.653201,-120.557746,-9999,0,0,30,2147,220,1,5,RFR,4,RFR,2000,4,D,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0
4308,4309,MIS,TA13A.N.2015,TA13A.N,unburned,0,2015,-9999,0,54,17,27,-9999,39.653201,-120.557746,-9999,0,0,30,2147,220,2,5,RFR,4,RFR,2000,4,D,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0
4309,4310,MIS,TA13B.C.2010,TA13B.C,unburned,0,2010,-9999,0,45,20,18,-9999,39.651004,-120.546069,-9999,0,0,26,2131,136,1,5,RFR,4,RFR,2000,5,D,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0
4310,4311,MIS,TA13B.C.2011,TA13B.C,unburned,0,2011,-9999,0,45,20,18,-9999,39.651004,-120.546069,-9999,0,0,26,2131,136,2,5,RFR,4,RFR,2000,5,D,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0
4311,4312,MIS,TA13B.C.2012,TA13B.C,unburned,0,2012,-9999,0,45,20,18,-9999,39.651004,-120.546069,-9999,0,0,26,2131,136,2,5,RFR,4,RFR,2000,5,D,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0
4312,4313,MIS,TA13B.C.2013,TA13B.C,unburned,0,2013,-9999,0,45,20,18,-9999,39.651004,-120.546069,-9999,0,0,26,2131,136,1,5,RFR,4,RFR,2000,5,D,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0
4313,4314,MIS,TA13B.C.2014,TA13B.C,unburned,0,2014,-9999,0,45,20,18,-9999,39.651004,-120.546069,-9999,0,0,26,2131,136,1,5,RFR,4,RFR,2000,5,D,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0
4314,4315,MIS,TA13B.C.2015,TA13B.C,unburned,0,2015,-9999,0,44,12,21,-9999,39.651004,-120.546069,-9999,0,0,26,2131,136,2,5,RFR,4,RFR,2000,5,D,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0
4315,4316,MIS,TA13B.E.2010,TA13B.E,unburned,0,2010,-9999,0,80,20,18,-9999,39.651017,-120.543154,-9999,0,0,22,2107,173,1,5,SMC,4,SMC,2000,5,D,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0
4316,4317,MIS,TA13B.E.2011,TA13B.E,unburned,0,2011,-9999,0,80,20,18,-9999,39.651017,-120.543154,-9999,0,0,22,2107,173,2,5,SMC,4,SMC,2000,5,D,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0
4317,4318,MIS,TA13B.E.2012,TA13B.E,unburned,0,2012,-9999,0,80,20,18,-9999,39.651017,-120.543154,-9999,0,0,22,2107,173,2,5,SMC,4,SMC,2000,5,D,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0
4318,4319,MIS,TA13B.E.2013,TA13B.E,unburned,0,2013,-9999,0,80,20,18,-9999,39.651017,-120.543154,-9999,0,0,22,2107,173,1,5,SMC,4,SMC,2000,5,D,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0
4319,4320,MIS,TA13B.E.2014,TA13B.E,unburned,0,2014,-9999,0,80,20,18,-9999,39.651017,-120.543154,-9999,0,0,22,2107,173,1,5,SMC,4,SMC,2000,5,D,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0
4320,4321,MIS,TA13B.E.2015,TA13B.E,unburned,0,2015,-9999,0,59,14,22,-9999,39.651017,-120.543154,-9999,0,0,22,2107,173,2,5,SMC,4,SMC,2000,5,D,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0
4321,4322,MIS,TA13B.N.2010,TA13B.N,unburned,0,2010,-9999,0,80,2,26,-9999,39.653254,-120.546086,-9999,0,0,27,2177,131,1,5,RFR,4,RFR,2000,5,D,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0
4322,4323,MIS,TA13B.N.2011,TA13B.N,unburned,0,2011,-9999,0,80,2,26,-9999,39.653254,-120.546086,-9999,0,0,27,2177,131,2,5,RFR,4,RFR,2000,5,D,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0
4323,4324,MIS,TA13B.N.2012,TA13B.N,unburned,0,2012,-9999,0,80,2,26,-9999,39.653254,-120.546086,-9999,0,0,27,2177,131,2,5,RFR,4,RFR,2000,5,D,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0
4324,4325,MIS,TA13B.N.2013,TA13B.N,unburned,0,2013,-9999,0,80,2,26,-9999,39.653254,-120.546086,-9999,0,0,27,2177,131,1,5,RFR,4,RFR,2000,5,D,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0
4325,4326,MIS,TA13B.N.2014,TA13B.N,unburned,0,2014,-9999,0,80,2,26,-9999,39.653254,-120.546086,-9999,0,0,27,2177,131,1,5,RFR,4,RFR,2000,5,D,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0
4326,4327,MIS,TA13B.N.2015,TA13B.N,unburned,0,2015,-9999,0,63,2,26,-9999,39.653254,-120.546086,-9999,0,0,27,2177,131,2,5,RFR,4,RFR,2000,5,D,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0
4327,4328,MIS,TA13B.S.2010,TA13B.S,unburned,0,2010,-9999,0,69,10,25,-9999,39.648754,-120.546053,-9999,0,0,27,2091,133,1,5,SMC,4,SMC,2000,5,D,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0
4328,4329,MIS,TA13B.S.2011,TA13B.S,unburned,0,2011,-9999,0,69,10,25,-9999,39.648754,-120.546053,-9999,0,0,27,2091,133,2,5,SMC,4,SMC,2000,5,D,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0
4329,4330,MIS,TA13B.S.2012,TA13B.S,unburned,0,2012,-9999,0,69,10,25,-9999,39.648754,-120.546053,-9999,0,0,27,2091,133,2,5,SMC,4,SMC,2000,5,D,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0
4330,4331,MIS,TA13B.S.2013,TA13B.S,unburned,0,2013,-9999,0,69,10,25,-9999,39.648754,-120.546053,-9999,0,0,27,2091,133,1,5,SMC,4,SMC,2000,5,D,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0
4331,4332,MIS,TA13B.S.2014,TA13B.S,unburned,0,2014,-9999,0,69,10,25,-9999,39.648754,-120.546053,-9999,0,0,27,2091,133,1,5,SMC,4,SMC,2000,5,D,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0
4332,4333,MIS,TA13B.S.2015,TA13B.S,unburned,0,2015,-9999,0,51,7,26,-9999,39.648754,-120.546053,-9999,0,0,27,2091,133,2,5,SMC,4,SMC,2000,5,D,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0
4333,4334,MIS,TA13B.W.2010,TA13B.W,unburned,0,2010,-9999,0,63,20,22,-9999,39.650991,-120.548984,-9999,0,0,19,2170,169,1,2,MRI,4,SMC,2000,5,D,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0
4334,4335,MIS,TA13B.W.2011,TA13B.W,unburned,0,2011,-9999,0,63,20,22,-9999,39.650991,-120.548984,-9999,0,0,19,2170,169,2,2,MRI,4,SMC,2000,5,D,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0
4335,4336,MIS,TA13B.W.2012,TA13B.W,unburned,0,2012,-9999,0,63,20,22,-9999,39.650991,-120.548984,-9999,0,0,19,2170,169,2,2,MRI,4,SMC,2000,5,D,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0
4336,4337,MIS,TA13B.W.2013,TA13B.W,unburned,0,2013,-9999,0,63,20,22,-9999,39.650991,-120.548984,-9999,0,0,19,2170,169,1,2,MRI,4,SMC,2000,5,D,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0
4337,4338,MIS,TA13B.W.2014,TA13B.W,unburned,0,2014,-9999,0,63,20,22,-9999,39.650991,-120.548984,-9999,0,0,19,2170,169,1,2,MRI,4,SMC,2000,5,D,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0
4338,4339,MIS,TA13B.W.2015,TA13B.W,unburned,0,2015,-9999,0,50,12,22,-9999,39.650991,-120.548984,-9999,0,0,19,2170,169,2,2,MRI,4,SMC,2000,5,D,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0
4339,4340,MIS,TA15A.C.2012,TA15A.C,unburned,0,2012,-9999,0,35,45,8,-9999,39.668169,-120.709481,-9999,0,0,8,1825,288,1,5,SMC,4,SMC,2000,4,D,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0
4340,4341,MIS,TA15A.C.2013,TA15A.C,unburned,0,2013,-9999,0,35,45,8,-9999,39.668169,-120.709481,-9999,0,0,8,1825,288,2,5,SMC,4,SMC,2000,4,D,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0
4341,4342,MIS,TA15A.C.2014,TA15A.C,unburned,0,2014,-9999,0,35,45,8,-9999,39.668169,-120.709481,-9999,0,0,8,1825,288,2,5,SMC,4,SMC,2000,4,D,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0
4342,4343,MIS,TA15A.C.2015,TA15A.C,unburned,0,2015,-9999,0,35,45,8,-9999,39.668169,-120.709481,-9999,0,0,8,1825,288,1,5,SMC,4,SMC,2000,4,D,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0
4343,4344,MIS,TA15A.E.2012,TA15A.E,unburned,0,2012,-9999,0,23,45,8,-9999,39.668186,-120.706565,-9999,0,0,31,1857,306,1,5,SMC,4,RFR,2000,3,P,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0
4344,4345,MIS,TA15A.E.2013,TA15A.E,unburned,0,2013,-9999,0,23,45,8,-9999,39.668186,-120.706565,-9999,0,0,31,1857,306,2,5,SMC,4,RFR,2000,3,P,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0
4345,4346,MIS,TA15A.E.2014,TA15A.E,unburned,0,2014,-9999,0,23,45,8,-9999,39.668186,-120.706565,-9999,0,0,31,1857,306,2,5,SMC,4,RFR,2000,3,P,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0
4346,4347,MIS,TA15A.E.2015,TA15A.E,unburned,0,2015,-9999,0,23,45,8,-9999,39.668186,-120.706565,-9999,0,0,31,1857,306,1,5,SMC,4,RFR,2000,3,P,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0
4347,4348,MIS,TA15A.N.2012,TA15A.N,unburned,0,2012,-9999,0,28,55,7,-9999,39.670419,-120.709503,-9999,0,0,23,1855,200,1,4,MCP,4,SMC,2000,5,D,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0
4348,4349,MIS,TA15A.N.2013,TA15A.N,unburned,0,2013,-9999,0,28,55,7,-9999,39.670419,-120.709503,-9999,0,0,23,1855,200,2,4,MCP,4,SMC,2000,5,D,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0
4349,4350,MIS,TA15A.N.2014,TA15A.N,unburned,0,2014,-9999,0,28,55,7,-9999,39.670419,-120.709503,-9999,0,0,23,1855,200,2,4,MCP,4,SMC,2000,5,D,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0
4350,4351,MIS,TA15A.N.2015,TA15A.N,unburned,0,2015,-9999,0,28,55,7,-9999,39.670419,-120.709503,-9999,0,0,23,1855,200,1,4,MCP,4,SMC,2000,5,D,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0
4351,4352,MIS,TA15A.S.2012,TA15A.S,unburned,0,2012,-9999,0,20,20,19,-9999,39.665919,-120.709459,-9999,0,0,25,1830,276,1,2,SMC,2,WFR,2000,5,M,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0
4352,4353,MIS,TA15A.S.2013,TA15A.S,unburned,0,2013,-9999,0,20,20,19,-9999,39.665919,-120.709459,-9999,0,0,25,1830,276,2,2,SMC,2,WFR,2000,5,M,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0
4353,4354,MIS,TA15A.S.2014,TA15A.S,unburned,0,2014,-9999,0,20,20,19,-9999,39.665919,-120.709459,-9999,0,0,25,1830,276,2,2,SMC,2,WFR,2000,5,M,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0
4354,4355,MIS,TA15A.S.2015,TA15A.S,unburned,0,2015,-9999,0,20,20,19,-9999,39.665919,-120.709459,-9999,0,0,25,1830,276,1,2,SMC,2,WFR,2000,5,M,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0
4355,4356,MIS,TA15A.W.2012,TA15A.W,unburned,0,2012,-9999,0,43,25,27,-9999,39.668152,-120.712397,-9999,0,0,13,1828,132,1,5,SMC,4,SMC,2000,5,D,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0
