"","PointYrID","PointID","FIRE_ID","Fire_year","Year","TSB","TreeCov","ShrubCov","SnagBA","lat","long","burnsev","slope","elevation","aspect","visits","prefire","Burned"
"4365","TA17B.N.2013","TA17B.N","unburned",0,2013,0,47,5,-9999,39.662305,-120.534492,0,11,2147,28,2,"mid closed",0
"4366","TA17B.N.2014","TA17B.N","unburned",0,2014,0,47,5,-9999,39.662305,-120.534492,0,11,2147,28,2,"mid closed",0
"4367","TA17B.N.2015","TA17B.N","unburned",0,2015,0,33,4,-9999,39.662305,-120.534492,0,11,2147,28,1,"mid closed",0
"4368","TA17B.S.2010","TA17B.S","unburned",0,2010,0,51,70,-9999,39.657805,-120.534459,0,25,2095,183,1,"late closed",0
"4369","TA17B.S.2011","TA17B.S","unburned",0,2011,0,51,70,-9999,39.657805,-120.534459,0,25,2095,183,2,"late closed",0
"4370","TA17B.S.2012","TA17B.S","unburned",0,2012,0,51,70,-9999,39.657805,-120.534459,0,25,2095,183,2,"late closed",0
"4371","TA17B.S.2013","TA17B.S","unburned",0,2013,0,51,70,-9999,39.657805,-120.534459,0,25,2095,183,2,"late closed",0
"4372","TA17B.S.2014","TA17B.S","unburned",0,2014,0,51,70,-9999,39.657805,-120.534459,0,25,2095,183,2,"late closed",0
"4373","TA17B.S.2015","TA17B.S","unburned",0,2015,0,41,40,-9999,39.657805,-120.534459,0,25,2095,183,1,"late closed",0
"4374","TA17B.W.2010","TA17B.W","unburned",0,2010,0,47,65,-9999,39.660042,-120.537391,0,16,2130,178,1,"mid closed",0
"4375","TA17B.W.2011","TA17B.W","unburned",0,2011,0,47,65,-9999,39.660042,-120.537391,0,16,2130,178,2,"mid closed",0
"4376","TA17B.W.2012","TA17B.W","unburned",0,2012,0,47,65,-9999,39.660042,-120.537391,0,16,2130,178,2,"mid closed",0
"4377","TA17B.W.2013","TA17B.W","unburned",0,2013,0,47,65,-9999,39.660042,-120.537391,0,16,2130,178,2,"mid closed",0
"4378","TA17B.W.2014","TA17B.W","unburned",0,2014,0,47,65,-9999,39.660042,-120.537391,0,16,2130,178,2,"mid closed",0
"4379","TA17B.W.2015","TA17B.W","unburned",0,2015,0,41,38,-9999,39.660042,-120.537391,0,16,2130,178,1,"mid closed",0
"4380","TA22B.C.2010","TA22B.C","unburned",0,2010,0,36,6,-9999,39.370069,-120.880841,0,24,1224,291,2,"late closed",0
"4381","TA22B.C.2011","TA22B.C","unburned",0,2011,0,36,6,-9999,39.370069,-120.880841,0,24,1224,291,1,"late closed",0
"4382","TA22B.C.2012","TA22B.C","unburned",0,2012,0,36,6,-9999,39.370069,-120.880841,0,24,1224,291,2,"late closed",0
"4383","TA22B.C.2013","TA22B.C","unburned",0,2013,0,36,6,-9999,39.370069,-120.880841,0,24,1224,291,1,"late closed",0
"4384","TA22B.C.2014","TA22B.C","unburned",0,2014,0,36,6,-9999,39.370069,-120.880841,0,24,1224,291,1,"late closed",0
"4385","TA22B.C.2015","TA22B.C","unburned",0,2015,0,36,6,-9999,39.370069,-120.880841,0,24,1224,291,2,"late closed",0
"4386","TA22B.E.2010","TA22B.E","unburned",0,2010,0,39,35,-9999,39.37009,-120.877937,0,20,1263,189,2,"Shrub",0
"4387","TA22B.E.2011","TA22B.E","unburned",0,2011,0,39,35,-9999,39.37009,-120.877937,0,20,1263,189,1,"Shrub",0
"4388","TA22B.E.2012","TA22B.E","unburned",0,2012,0,39,35,-9999,39.37009,-120.877937,0,20,1263,189,2,"Shrub",0
"4389","TA22B.E.2013","TA22B.E","unburned",0,2013,0,39,35,-9999,39.37009,-120.877937,0,20,1263,189,1,"Shrub",0
"4390","TA22B.E.2014","TA22B.E","unburned",0,2014,0,39,35,-9999,39.37009,-120.877937,0,20,1263,189,1,"Shrub",0
"4391","TA22B.E.2015","TA22B.E","unburned",0,2015,0,39,35,-9999,39.37009,-120.877937,0,20,1263,189,2,"Shrub",0
"4392","TA22B.N.2010","TA22B.N","unburned",0,2010,0,46,30,-9999,39.372319,-120.880868,0,27,1206,297,2,"young.forest",0
"4393","TA22B.N.2011","TA22B.N","unburned",0,2011,0,46,30,-9999,39.372319,-120.880868,0,27,1206,297,1,"young.forest",0
"4394","TA22B.N.2012","TA22B.N","unburned",0,2012,0,46,30,-9999,39.372319,-120.880868,0,27,1206,297,2,"young.forest",0
"4395","TA22B.N.2013","TA22B.N","unburned",0,2013,0,46,30,-9999,39.372319,-120.880868,0,27,1206,297,1,"young.forest",0
"4396","TA22B.N.2014","TA22B.N","unburned",0,2014,0,46,30,-9999,39.372319,-120.880868,0,27,1206,297,1,"young.forest",0
"4397","TA22B.N.2015","TA22B.N","unburned",0,2015,0,46,30,-9999,39.372319,-120.880868,0,27,1206,297,2,"young.forest",0
"4398","TA22B.S.2010","TA22B.S","unburned",0,2010,0,43,40,-9999,39.36782,-120.880814,0,14,1227,223,2,"young.forest",0
"4399","TA22B.S.2011","TA22B.S","unburned",0,2011,0,43,40,-9999,39.36782,-120.880814,0,14,1227,223,1,"young.forest",0
"4400","TA22B.S.2012","TA22B.S","unburned",0,2012,0,43,40,-9999,39.36782,-120.880814,0,14,1227,223,2,"young.forest",0
"4401","TA22B.S.2013","TA22B.S","unburned",0,2013,0,43,40,-9999,39.36782,-120.880814,0,14,1227,223,1,"young.forest",0
"4402","TA22B.S.2014","TA22B.S","unburned",0,2014,0,43,40,-9999,39.36782,-120.880814,0,14,1227,223,1,"young.forest",0
"4403","TA22B.S.2015","TA22B.S","unburned",0,2015,0,43,40,-9999,39.36782,-120.880814,0,14,1227,223,2,"young.forest",0
"4404","TA22B.W.2010","TA22B.W","unburned",0,2010,0,42,25,-9999,39.370048,-120.883744,0,20,1175,306,2,"late closed",0
"4405","TA22B.W.2011","TA22B.W","unburned",0,2011,0,42,25,-9999,39.370048,-120.883744,0,20,1175,306,1,"late closed",0
"4406","TA22B.W.2012","TA22B.W","unburned",0,2012,0,42,25,-9999,39.370048,-120.883744,0,20,1175,306,2,"late closed",0
"4407","TA22B.W.2013","TA22B.W","unburned",0,2013,0,42,25,-9999,39.370048,-120.883744,0,20,1175,306,1,"late closed",0
"4408","TA22B.W.2014","TA22B.W","unburned",0,2014,0,42,25,-9999,39.370048,-120.883744,0,20,1175,306,1,"late closed",0
"4409","TA22B.W.2015","TA22B.W","unburned",0,2015,0,42,25,-9999,39.370048,-120.883744,0,20,1175,306,2,"late closed",0
"4410","TA22C.C.2010","TA22C.C","unburned",0,2010,0,16,70,-9999,39.370152,-120.869225,0,20,1354,126,1,"Shrub",0
"4411","TA22C.C.2011","TA22C.C","unburned",0,2011,0,16,70,-9999,39.370152,-120.869225,0,20,1354,126,1,"Shrub",0
"4412","TA22C.C.2012","TA22C.C","unburned",0,2012,0,16,70,-9999,39.370152,-120.869225,0,20,1354,126,2,"Shrub",0
"4413","TA22C.C.2013","TA22C.C","unburned",0,2013,0,16,70,-9999,39.370152,-120.869225,0,20,1354,126,1,"Shrub",0
"4414","TA22C.C.2014","TA22C.C","unburned",0,2014,0,16,70,-9999,39.370152,-120.869225,0,20,1354,126,1,"Shrub",0
"4415","TA22C.C.2015","TA22C.C","unburned",0,2015,0,16,70,-9999,39.370152,-120.869225,0,20,1354,126,2,"Shrub",0
"4416","TA22C.E.2010","TA22C.E","unburned",0,2010,0,37,5,-9999,39.370173,-120.866322,0,18,1369,277,1,"late closed",0
"4417","TA22C.E.2011","TA22C.E","unburned",0,2011,0,37,5,-9999,39.370173,-120.866322,0,18,1369,277,1,"late closed",0
"4418","TA22C.E.2012","TA22C.E","unburned",0,2012,0,37,5,-9999,39.370173,-120.866322,0,18,1369,277,2,"late closed",0
"4419","TA22C.E.2013","TA22C.E","unburned",0,2013,0,37,5,-9999,39.370173,-120.866322,0,18,1369,277,1,"late closed",0
"4420","TA22C.E.2014","TA22C.E","unburned",0,2014,0,37,5,-9999,39.370173,-120.866322,0,18,1369,277,1,"late closed",0
"4421","TA22C.E.2015","TA22C.E","unburned",0,2015,0,37,5,-9999,39.370173,-120.866322,0,18,1369,277,2,"late closed",0
"4422","TA22C.N.2010","TA22C.N","unburned",0,2010,0,17,70,-9999,39.372402,-120.869252,0,9,1379,150,1,"Shrub",0
"4423","TA22C.N.2011","TA22C.N","unburned",0,2011,0,17,70,-9999,39.372402,-120.869252,0,9,1379,150,1,"Shrub",0
"4424","TA22C.N.2012","TA22C.N","unburned",0,2012,0,17,70,-9999,39.372402,-120.869252,0,9,1379,150,2,"Shrub",0
"4425","TA22C.N.2013","TA22C.N","unburned",0,2013,0,17,70,-9999,39.372402,-120.869252,0,9,1379,150,1,"Shrub",0
"4426","TA22C.N.2014","TA22C.N","unburned",0,2014,0,17,70,-9999,39.372402,-120.869252,0,9,1379,150,1,"Shrub",0
"4427","TA22C.N.2015","TA22C.N","unburned",0,2015,0,17,70,-9999,39.372402,-120.869252,0,9,1379,150,2,"Shrub",0
"4428","TA22C.W.2010","TA22C.W","unburned",0,2010,0,53,15,-9999,39.370132,-120.872129,0,36,1327,249,1,"mid closed",0
"4429","TA22C.W.2011","TA22C.W","unburned",0,2011,0,53,15,-9999,39.370132,-120.872129,0,36,1327,249,1,"mid closed",0
"4430","TA22C.W.2012","TA22C.W","unburned",0,2012,0,53,15,-9999,39.370132,-120.872129,0,36,1327,249,2,"mid closed",0
"4431","TA22C.W.2013","TA22C.W","unburned",0,2013,0,53,15,-9999,39.370132,-120.872129,0,36,1327,249,1,"mid closed",0
"4432","TA22C.W.2014","TA22C.W","unburned",0,2014,0,53,15,-9999,39.370132,-120.872129,0,36,1327,249,1,"mid closed",0
"4433","TA22C.W.2015","TA22C.W","unburned",0,2015,0,53,15,-9999,39.370132,-120.872129,0,36,1327,249,2,"mid closed",0
"4434","TA22C.X.2010","TA22C.X","unburned",0,2010,0,56,20,-9999,39.368051,-120.869436,0,22,1321,223,1,"late closed",0
"4435","TA22C.X.2011","TA22C.X","unburned",0,2011,0,56,20,-9999,39.368051,-120.869436,0,22,1321,223,1,"late closed",0
"4436","TA22C.X.2012","TA22C.X","unburned",0,2012,0,56,20,-9999,39.368051,-120.869436,0,22,1321,223,2,"late closed",0
"4437","TA22C.X.2013","TA22C.X","unburned",0,2013,0,56,20,-9999,39.368051,-120.869436,0,22,1321,223,1,"late closed",0
"4438","TA22C.X.2014","TA22C.X","unburned",0,2014,0,56,20,-9999,39.368051,-120.869436,0,22,1321,223,1,"late closed",0
"4439","TA22C.X.2015","TA22C.X","unburned",0,2015,0,56,20,-9999,39.368051,-120.869436,0,22,1321,223,2,"late closed",0
"4440","TA25B.C.2010","TA25B.C","unburned",0,2010,0,58,25,-9999,39.298792,-120.775544,0,32,1452,101,2,"late closed",0
"4441","TA25B.C.2011","TA25B.C","unburned",0,2011,0,58,25,-9999,39.298792,-120.775544,0,32,1452,101,1,"late closed",0
"4442","TA25B.C.2012","TA25B.C","unburned",0,2012,0,58,25,-9999,39.298792,-120.775544,0,32,1452,101,2,"late closed",0
"4443","TA25B.C.2013","TA25B.C","unburned",0,2013,0,58,25,-9999,39.298792,-120.775544,0,32,1452,101,2,"late closed",0
"4444","TA25B.C.2014","TA25B.C","unburned",0,2014,0,58,25,-9999,39.298792,-120.775544,0,32,1452,101,2,"late closed",0
"4445","TA25B.C.2015","TA25B.C","unburned",0,2015,0,58,25,-9999,39.298792,-120.775544,0,32,1452,101,1,"late closed",0
"4446","TA25B.E.2010","TA25B.E","unburned",0,2010,0,26,35,-9999,39.29881,-120.772643,0,23,1390,156,2,"late closed",0
"4447","TA25B.E.2011","TA25B.E","unburned",0,2011,0,26,35,-9999,39.29881,-120.772643,0,23,1390,156,1,"late closed",0
"4448","TA25B.E.2012","TA25B.E","unburned",0,2012,0,26,35,-9999,39.29881,-120.772643,0,23,1390,156,2,"late closed",0
"4449","TA25B.E.2013","TA25B.E","unburned",0,2013,0,26,35,-9999,39.29881,-120.772643,0,23,1390,156,2,"late closed",0
"4450","TA25B.E.2014","TA25B.E","unburned",0,2014,0,26,35,-9999,39.29881,-120.772643,0,23,1390,156,2,"late closed",0
"4451","TA25B.E.2015","TA25B.E","unburned",0,2015,0,26,35,-9999,39.29881,-120.772643,0,23,1390,156,1,"late closed",0
"4452","TA25B.N.2010","TA25B.N","unburned",0,2010,0,37,60,-9999,39.301041,-120.775568,0,15,1459,117,2,"late closed",0
"4453","TA25B.N.2011","TA25B.N","unburned",0,2011,0,37,60,-9999,39.301041,-120.775568,0,15,1459,117,1,"late closed",0
"4454","TA25B.N.2012","TA25B.N","unburned",0,2012,0,37,60,-9999,39.301041,-120.775568,0,15,1459,117,2,"late closed",0
"4455","TA25B.N.2013","TA25B.N","unburned",0,2013,0,37,60,-9999,39.301041,-120.775568,0,15,1459,117,2,"late closed",0
"4456","TA25B.N.2014","TA25B.N","unburned",0,2014,0,37,60,-9999,39.301041,-120.775568,0,15,1459,117,2,"late closed",0
"4457","TA25B.N.2015","TA25B.N","unburned",0,2015,0,37,60,-9999,39.301041,-120.775568,0,15,1459,117,1,"late closed",0
"4458","TA25B.S.2010","TA25B.S","unburned",0,2010,0,71,2,-9999,39.296542,-120.77552,0,34,1399,142,2,"mid closed",0
"4459","TA25B.S.2011","TA25B.S","unburned",0,2011,0,71,2,-9999,39.296542,-120.77552,0,34,1399,142,1,"mid closed",0
"4460","TA25B.S.2012","TA25B.S","unburned",0,2012,0,71,2,-9999,39.296542,-120.77552,0,34,1399,142,2,"mid closed",0
"4461","TA25B.S.2013","TA25B.S","unburned",0,2013,0,71,2,-9999,39.296542,-120.77552,0,34,1399,142,2,"mid closed",0
"4462","TA25B.S.2014","TA25B.S","unburned",0,2014,0,71,2,-9999,39.296542,-120.77552,0,34,1399,142,2,"mid closed",0
"4463","TA25B.S.2015","TA25B.S","unburned",0,2015,0,71,2,-9999,39.296542,-120.77552,0,34,1399,142,1,"mid closed",0
"4464","TA25B.W.2010","TA25B.W","unburned",0,2010,0,45,65,-9999,39.298773,-120.778445,0,10,1467,312,1,"mid closed",0
"4465","TA25B.W.2011","TA25B.W","unburned",0,2011,0,45,65,-9999,39.298773,-120.778445,0,10,1467,312,1,"mid closed",0
"4466","TA25B.W.2012","TA25B.W","unburned",0,2012,0,45,65,-9999,39.298773,-120.778445,0,10,1467,312,2,"mid closed",0
"4467","TA25B.W.2013","TA25B.W","unburned",0,2013,0,45,65,-9999,39.298773,-120.778445,0,10,1467,312,2,"mid closed",0
"4468","TA25B.W.2014","TA25B.W","unburned",0,2014,0,45,65,-9999,39.298773,-120.778445,0,10,1467,312,2,"mid closed",0
"4469","TA25B.W.2015","TA25B.W","unburned",0,2015,0,45,65,-9999,39.298773,-120.778445,0,10,1467,312,1,"mid closed",0
"4470","TA25C.C.2010","TA25C.C","unburned",0,2010,0,34,30,-9999,39.30779,-120.775639,0,16,1475,196,1,"late closed",0
"4471","TA25C.C.2011","TA25C.C","unburned",0,2011,0,34,30,-9999,39.30779,-120.775639,0,16,1475,196,1,"late closed",0
"4472","TA25C.C.2012","TA25C.C","unburned",0,2012,0,34,30,-9999,39.30779,-120.775639,0,16,1475,196,2,"late closed",0
"4473","TA25C.C.2013","TA25C.C","unburned",0,2013,0,34,30,-9999,39.30779,-120.775639,0,16,1475,196,2,"late closed",0
"4474","TA25C.C.2014","TA25C.C","unburned",0,2014,0,34,30,-9999,39.30779,-120.775639,0,16,1475,196,2,"late closed",0
"4475","TA25C.C.2015","TA25C.C","unburned",0,2015,0,34,30,-9999,39.30779,-120.775639,0,16,1475,196,1,"late closed",0
"4476","TA25C.E.2010","TA25C.E","unburned",0,2010,0,58,20,-9999,39.307808,-120.772738,0,15,1478,260,2,"late closed",0
"4477","TA25C.E.2011","TA25C.E","unburned",0,2011,0,58,20,-9999,39.307808,-120.772738,0,15,1478,260,1,"late closed",0
"4478","TA25C.E.2012","TA25C.E","unburned",0,2012,0,58,20,-9999,39.307808,-120.772738,0,15,1478,260,2,"late closed",0
"4479","TA25C.E.2013","TA25C.E","unburned",0,2013,0,58,20,-9999,39.307808,-120.772738,0,15,1478,260,2,"late closed",0
"4480","TA25C.E.2014","TA25C.E","unburned",0,2014,0,58,20,-9999,39.307808,-120.772738,0,15,1478,260,2,"late closed",0
"4481","TA25C.E.2015","TA25C.E","unburned",0,2015,0,58,20,-9999,39.307808,-120.772738,0,15,1478,260,1,"late closed",0
"4482","TA25C.N.2010","TA25C.N","unburned",0,2010,0,42,30,-9999,39.310039,-120.775663,0,10,1464,263,2,"late closed",0
"4483","TA25C.N.2011","TA25C.N","unburned",0,2011,0,42,30,-9999,39.310039,-120.775663,0,10,1464,263,1,"late closed",0
"4484","TA25C.N.2012","TA25C.N","unburned",0,2012,0,42,30,-9999,39.310039,-120.775663,0,10,1464,263,2,"late closed",0
"4485","TA25C.N.2013","TA25C.N","unburned",0,2013,0,42,30,-9999,39.310039,-120.775663,0,10,1464,263,2,"late closed",0
"4486","TA25C.N.2014","TA25C.N","unburned",0,2014,0,42,30,-9999,39.310039,-120.775663,0,10,1464,263,2,"late closed",0
"4487","TA25C.N.2015","TA25C.N","unburned",0,2015,0,42,30,-9999,39.310039,-120.775663,0,10,1464,263,1,"late closed",0
"4488","TA25C.X.2010","TA25C.X","unburned",0,2010,0,26,75,-9999,39.305326,-120.775991,0,12,1479,214,2,"Shrub",0
"4489","TA25C.X.2011","TA25C.X","unburned",0,2011,0,26,75,-9999,39.305326,-120.775991,0,12,1479,214,1,"Shrub",0
"4490","TA25C.X.2012","TA25C.X","unburned",0,2012,0,26,75,-9999,39.305326,-120.775991,0,12,1479,214,2,"Shrub",0
"4491","TA25C.X.2013","TA25C.X","unburned",0,2013,0,26,75,-9999,39.305326,-120.775991,0,12,1479,214,2,"Shrub",0
"4492","TA25C.X.2014","TA25C.X","unburned",0,2014,0,26,75,-9999,39.305326,-120.775991,0,12,1479,214,2,"Shrub",0
"4493","TA25C.X.2015","TA25C.X","unburned",0,2015,0,26,75,-9999,39.305326,-120.775991,0,12,1479,214,1,"Shrub",0
"4494","TA25C.Y.2010","TA25C.Y","unburned",0,2010,0,12,95,-9999,39.307345,-120.777934,0,5,1477,266,2,"young.forest",0
"4495","TA25C.Y.2011","TA25C.Y","unburned",0,2011,0,12,95,-9999,39.307345,-120.777934,0,5,1477,266,1,"young.forest",0
"4496","TA25C.Y.2012","TA25C.Y","unburned",0,2012,0,12,95,-9999,39.307345,-120.777934,0,5,1477,266,2,"young.forest",0
"4497","TA25C.Y.2013","TA25C.Y","unburned",0,2013,0,12,95,-9999,39.307345,-120.777934,0,5,1477,266,2,"young.forest",0
"4498","TA25C.Y.2014","TA25C.Y","unburned",0,2014,0,12,95,-9999,39.307345,-120.777934,0,5,1477,266,2,"young.forest",0
"4499","TA25C.Y.2015","TA25C.Y","unburned",0,2015,0,12,95,-9999,39.307345,-120.777934,0,5,1477,266,1,"young.forest",0
"4500","TA28A.E.2010","TA28A.E","unburned",0,2010,0,63,40,-9999,39.642118,-120.519771,0,9,2074,112,2,"late closed",0
"4501","TA28A.E.2011","TA28A.E","unburned",0,2011,0,63,40,-9999,39.642118,-120.519771,0,9,2074,112,1,"late closed",0
"4502","TA28A.E.2012","TA28A.E","unburned",0,2012,0,63,40,-9999,39.642118,-120.519771,0,9,2074,112,2,"late closed",0
"4503","TA28A.E.2013","TA28A.E","unburned",0,2013,0,63,40,-9999,39.642118,-120.519771,0,9,2074,112,2,"late closed",0
"4504","TA28A.E.2014","TA28A.E","unburned",0,2014,0,63,40,-9999,39.642118,-120.519771,0,9,2074,112,1,"late closed",0
"4505","TA28A.E.2015","TA28A.E","unburned",0,2015,0,63,40,-9999,39.642118,-120.519771,0,9,2074,112,2,"late closed",0
"4506","TA28A.N.2010","TA28A.N","unburned",0,2010,0,76,25,-9999,39.644355,-120.522701,0,32,2059,290,2,"late closed",0
"4507","TA28A.N.2011","TA28A.N","unburned",0,2011,0,76,25,-9999,39.644355,-120.522701,0,32,2059,290,1,"late closed",0
"4508","TA28A.N.2012","TA28A.N","unburned",0,2012,0,76,25,-9999,39.644355,-120.522701,0,32,2059,290,2,"late closed",0
"4509","TA28A.N.2013","TA28A.N","unburned",0,2013,0,76,25,-9999,39.644355,-120.522701,0,32,2059,290,2,"late closed",0
"4510","TA28A.N.2014","TA28A.N","unburned",0,2014,0,76,25,-9999,39.644355,-120.522701,0,32,2059,290,1,"late closed",0
"4511","TA28A.N.2015","TA28A.N","unburned",0,2015,0,76,25,-9999,39.644355,-120.522701,0,32,2059,290,2,"late closed",0
"4512","TA28A.S.2010","TA28A.S","unburned",0,2010,0,26,90,-9999,39.639856,-120.522669,0,29,2110,302,2,"Shrub",0
"4513","TA28A.S.2011","TA28A.S","unburned",0,2011,0,26,90,-9999,39.639856,-120.522669,0,29,2110,302,1,"Shrub",0
"4514","TA28A.S.2012","TA28A.S","unburned",0,2012,0,26,90,-9999,39.639856,-120.522669,0,29,2110,302,2,"Shrub",0
"4515","TA28A.S.2013","TA28A.S","unburned",0,2013,0,26,90,-9999,39.639856,-120.522669,0,29,2110,302,2,"Shrub",0
"4516","TA28A.S.2014","TA28A.S","unburned",0,2014,0,26,90,-9999,39.639856,-120.522669,0,29,2110,302,1,"Shrub",0
"4517","TA28A.S.2015","TA28A.S","unburned",0,2015,0,26,90,-9999,39.639856,-120.522669,0,29,2110,302,2,"Shrub",0
"4518","TA28A.W.2010","TA28A.W","unburned",0,2010,0,53,80,-9999,39.642093,-120.5256,0,25,1990,261,2,"young.forest",0
"4519","TA28A.W.2011","TA28A.W","unburned",0,2011,0,53,80,-9999,39.642093,-120.5256,0,25,1990,261,1,"young.forest",0
"4520","TA28A.W.2012","TA28A.W","unburned",0,2012,0,53,80,-9999,39.642093,-120.5256,0,25,1990,261,2,"young.forest",0
"4521","TA28A.W.2013","TA28A.W","unburned",0,2013,0,53,80,-9999,39.642093,-120.5256,0,25,1990,261,2,"young.forest",0
"4522","TA28A.W.2014","TA28A.W","unburned",0,2014,0,53,80,-9999,39.642093,-120.5256,0,25,1990,261,1,"young.forest",0
"4523","TA28A.W.2015","TA28A.W","unburned",0,2015,0,53,80,-9999,39.642093,-120.5256,0,25,1990,261,2,"young.forest",0
"4524","TA28A.X.2010","TA28A.X","unburned",0,2010,0,7,30,-9999,39.642758,-120.522279,0,17,2067,243,2,"Shrub",0
"4525","TA28A.X.2011","TA28A.X","unburned",0,2011,0,7,30,-9999,39.642758,-120.522279,0,17,2067,243,1,"Shrub",0
"4526","TA28A.X.2012","TA28A.X","unburned",0,2012,0,7,30,-9999,39.642758,-120.522279,0,17,2067,243,2,"Shrub",0
"4527","TA28A.X.2013","TA28A.X","unburned",0,2013,0,7,30,-9999,39.642758,-120.522279,0,17,2067,243,2,"Shrub",0
"4528","TA28A.X.2014","TA28A.X","unburned",0,2014,0,7,30,-9999,39.642758,-120.522279,0,17,2067,243,1,"Shrub",0
"4529","TA28A.X.2015","TA28A.X","unburned",0,2015,0,7,30,-9999,39.642758,-120.522279,0,17,2067,243,2,"Shrub",0
"4530","TA28B.E.2010","TA28B.E","unburned",0,2010,0,48,70,-9999,39.651118,-120.519835,0,10,2157,132,2,"mid closed",0
"4531","TA28B.E.2011","TA28B.E","unburned",0,2011,0,48,70,-9999,39.651118,-120.519835,0,10,2157,132,1,"mid closed",0
"4532","TA28B.E.2012","TA28B.E","unburned",0,2012,0,48,70,-9999,39.651118,-120.519835,0,10,2157,132,2,"mid closed",0
"4533","TA28B.E.2013","TA28B.E","unburned",0,2013,0,48,70,-9999,39.651118,-120.519835,0,10,2157,132,2,"mid closed",0
"4534","TA28B.E.2014","TA28B.E","unburned",0,2014,0,48,70,-9999,39.651118,-120.519835,0,10,2157,132,1,"mid closed",0
"4535","TA28B.E.2015","TA28B.E","unburned",0,2015,0,48,70,-9999,39.651118,-120.519835,0,10,2157,132,2,"mid closed",0
"4536","TA28B.N.2010","TA28B.N","unburned",0,2010,0,58,50,-9999,39.653355,-120.522766,0,30,2100,326,2,"late closed",0
"4537","TA28B.N.2011","TA28B.N","unburned",0,2011,0,58,50,-9999,39.653355,-120.522766,0,30,2100,326,1,"late closed",0
"4538","TA28B.N.2012","TA28B.N","unburned",0,2012,0,58,50,-9999,39.653355,-120.522766,0,30,2100,326,2,"late closed",0
"4539","TA28B.N.2013","TA28B.N","unburned",0,2013,0,58,50,-9999,39.653355,-120.522766,0,30,2100,326,2,"late closed",0
"4540","TA28B.N.2014","TA28B.N","unburned",0,2014,0,58,50,-9999,39.653355,-120.522766,0,30,2100,326,1,"late closed",0
"4541","TA28B.N.2015","TA28B.N","unburned",0,2015,0,58,50,-9999,39.653355,-120.522766,0,30,2100,326,2,"late closed",0
"4542","TA28B.S.2010","TA28B.S","unburned",0,2010,0,55,35,-9999,39.648855,-120.522733,0,35,2053,261,2,"late closed",0
"4543","TA28B.S.2011","TA28B.S","unburned",0,2011,0,55,35,-9999,39.648855,-120.522733,0,35,2053,261,1,"late closed",0
"4544","TA28B.S.2012","TA28B.S","unburned",0,2012,0,55,35,-9999,39.648855,-120.522733,0,35,2053,261,2,"late closed",0
"4545","TA28B.S.2013","TA28B.S","unburned",0,2013,0,55,35,-9999,39.648855,-120.522733,0,35,2053,261,2,"late closed",0
"4546","TA28B.S.2014","TA28B.S","unburned",0,2014,0,55,35,-9999,39.648855,-120.522733,0,35,2053,261,1,"late closed",0
"4547","TA28B.S.2015","TA28B.S","unburned",0,2015,0,55,35,-9999,39.648855,-120.522733,0,35,2053,261,2,"late closed",0
"4548","TA28B.W.2010","TA28B.W","unburned",0,2010,0,70,10,-9999,39.651093,-120.525665,0,33,2037,233,2,"mid closed",0
"4549","TA28B.W.2011","TA28B.W","unburned",0,2011,0,70,10,-9999,39.651093,-120.525665,0,33,2037,233,1,"mid closed",0
"4550","TA28B.W.2012","TA28B.W","unburned",0,2012,0,70,10,-9999,39.651093,-120.525665,0,33,2037,233,2,"mid closed",0
"4551","TA28B.W.2013","TA28B.W","unburned",0,2013,0,70,10,-9999,39.651093,-120.525665,0,33,2037,233,2,"mid closed",0
"4552","TA28B.W.2014","TA28B.W","unburned",0,2014,0,70,10,-9999,39.651093,-120.525665,0,33,2037,233,1,"mid closed",0
"4553","TA28B.W.2015","TA28B.W","unburned",0,2015,0,70,10,-9999,39.651093,-120.525665,0,33,2037,233,2,"mid closed",0
"4554","TA28B.X.2010","TA28B.X","unburned",0,2010,0,12,30,-9999,39.651762,-120.523309,0,36,2112,246,2,"young.forest",0
"4555","TA28B.X.2011","TA28B.X","unburned",0,2011,0,12,30,-9999,39.651762,-120.523309,0,36,2112,246,1,"young.forest",0
"4556","TA28B.X.2012","TA28B.X","unburned",0,2012,0,12,30,-9999,39.651762,-120.523309,0,36,2112,246,2,"young.forest",0
"4557","TA28B.X.2013","TA28B.X","unburned",0,2013,0,12,30,-9999,39.651762,-120.523309,0,36,2112,246,2,"young.forest",0
"4558","TA28B.X.2014","TA28B.X","unburned",0,2014,0,12,30,-9999,39.651762,-120.523309,0,36,2112,246,1,"young.forest",0
"4559","TA28B.X.2015","TA28B.X","unburned",0,2015,0,12,30,-9999,39.651762,-120.523309,0,36,2112,246,2,"young.forest",0
"4560","TA42A.C.2011","TA42A.C","unburned",0,2011,0,40,2,-9999,39.281832,-120.589735,0,21,2015,300,1,"late closed",0
"4561","TA42A.C.2012","TA42A.C","unburned",0,2012,0,40,2,-9999,39.281832,-120.589735,0,21,2015,300,2,"late closed",0
"4562","TA42A.C.2013","TA42A.C","unburned",0,2013,0,40,2,-9999,39.281832,-120.589735,0,21,2015,300,2,"late closed",0
"4563","TA42A.C.2014","TA42A.C","unburned",0,2014,0,40,2,-9999,39.281832,-120.589735,0,21,2015,300,2,"late closed",0
